Clutch_ID,Nest_ID,Burrow_ID,Mother_ID,Location,Collection_date,Location_InNest,Egg_mass,Egg_diameter,Status,Tortoise_ID,Date_Pip,Date_Emerge,Date_Functional,ExpDay_measure1,Measure_1_Date,Mass_1,Carapace_1,Plastron_1,Notch,Tank.x,Measure_2_Date,Mass_2,Measure_3,Mass_3,Measure_4,Mass_4,Measure_5,Mass_5,Measure_6,Mass_6,Measure_7,Mass_7,Measure_8,Mass_8,Measure_9,Mass_9,Measure_10,Mass_10,Max.allowed.blood.volume..uL.,Measure_11,Mass_11,Carapace_10,Plastron_10,Measure_12,Mass_12,Carapace_12,Plastron_12,Measure_13,Mass_13,Measure_14,Mass_14,Carapace_14,Plastron_14,Measure_15,Mass_15,Carapace_15,Plastron_15,Measure_16,Mass_16,Carapace_16,Plastron_16,Measure_17,Mass_17,Carapace_17,Plastron_17,Measure_18,Mass_18,Carapace_18,Plastron_18,Measure_19,Mass_19,Carapace_19,Plastron_19,ExpDay_measure10,DaysBTW1.10,Mass_m10.m1,Growth_rate1.10,ExpDay_measure13,DaysBTW1.13,Mass_m13.m1,Growth_rate1.13,Rack,Tank.y,Total_bleed_time,Glucose,Date,Tortoise_Mass,treatment,timepoint
7.1,GT2023_N07,855,237?,GWA,8/14/2023,Top,38.09,42.1,Hatched,GT2023_N07.01,8/20/2023,8/21/2023,8/23/2023,10,8/23/2023,24.97,43.4,44.7,319,9,8/30/2023,26.19,9/6/2023,32.35,9/13/2023,35.33,9/20/2023,38.35,9/27/2023,41,10/13/2023,44.97,10/27/2023,50.34,11/10/2023,52.92,11/24/2023,56.81,503.4,12/10/2023,62.14,61.4,59.3,12/21/2023,61.7,63.9,61.8,1/7/2024,62.6,1/20/2024,60,64.2,62.5,2/27/2024,56.1,64.3,61.6,3/17/2024,67.6,65.7,64,4/14/2024,88.5,71.2,69.4,5/16/2024,105.6,75.8,75.2,6/16/2024,120.8,79.1,78.4,103,93,31.84,0.342365591,147,137,37.63,0.274671533,4,9,4,112,6/10/2024,105.6,Cold Dormancy,3 months-Post
7.2,GT2023_N07,855,237?,GWA,8/14/2023,Top,40.37,42.4,Hatched,GT2023_N07.02,8/28/2023,8/30/2023,8/31/2023,18,8/31/2023,29.07,48.8,49.8,350,10,8/31/2023,29.07,9/7/2023,30.4,9/14/2023,31.3,9/21/2023,35.91,9/28/2023,39.17,10/13/2023,42.95,10/27/2023,44.96,11/10/2023,47.91,11/24/2023,51.7,449.6,12/10/2023,58.5,59.5,57.5,12/21/2023,63.8,64.2,61.7,1/7/2024,73.6,1/20/2024,84.7,72.9,69.4,2/17/2024,107,77.8,76,3/17/2024,123.7,83.8,81,4/14/2024,141.1,87.2,85.3,5/16/2024,150.9,89.8,86.9,6/16/2024,184.2,91.4,90.9,103,85,22.63,0.266235294,147,129,44.53,0.345193798,4,10,1:54,121,11/5/2023,NA,Constant Growth,Pre-Hibernation
7.2,GT2023_N07,855,237?,GWA,8/14/2023,Top,40.37,42.4,Hatched,GT2023_N07.02,8/28/2023,8/30/2023,8/31/2023,18,8/31/2023,29.07,48.8,49.8,350,10,8/31/2023,29.07,9/7/2023,30.4,9/14/2023,31.3,9/21/2023,35.91,9/28/2023,39.17,10/13/2023,42.95,10/27/2023,44.96,11/10/2023,47.91,11/24/2023,51.7,449.6,12/10/2023,58.5,59.5,57.5,12/21/2023,63.8,64.2,61.7,1/7/2024,73.6,1/20/2024,84.7,72.9,69.4,2/17/2024,107,77.8,76,3/17/2024,123.7,83.8,81,4/14/2024,141.1,87.2,85.3,5/16/2024,150.9,89.8,86.9,6/16/2024,184.2,91.4,90.9,103,85,22.63,0.266235294,147,129,44.53,0.345193798,3,10,7:00,78,2/28/2024,NA,Constant Growth,Dormancy
7.2,GT2023_N07,855,237?,GWA,8/14/2023,Top,40.37,42.4,Hatched,GT2023_N07.02,8/28/2023,8/30/2023,8/31/2023,18,8/31/2023,29.07,48.8,49.8,350,10,8/31/2023,29.07,9/7/2023,30.4,9/14/2023,31.3,9/21/2023,35.91,9/28/2023,39.17,10/13/2023,42.95,10/27/2023,44.96,11/10/2023,47.91,11/24/2023,51.7,449.6,12/10/2023,58.5,59.5,57.5,12/21/2023,63.8,64.2,61.7,1/7/2024,73.6,1/20/2024,84.7,72.9,69.4,2/17/2024,107,77.8,76,3/17/2024,123.7,83.8,81,4/14/2024,141.1,87.2,85.3,5/16/2024,150.9,89.8,86.9,6/16/2024,184.2,91.4,90.9,103,85,22.63,0.266235294,147,129,44.53,0.345193798,3,10,2:46,82,3/19/2024,123.7,Constant Growth,3 weeks-Post
7.2,GT2023_N07,855,237?,GWA,8/14/2023,Top,40.37,42.4,Hatched,GT2023_N07.02,8/28/2023,8/30/2023,8/31/2023,18,8/31/2023,29.07,48.8,49.8,350,10,8/31/2023,29.07,9/7/2023,30.4,9/14/2023,31.3,9/21/2023,35.91,9/28/2023,39.17,10/13/2023,42.95,10/27/2023,44.96,11/10/2023,47.91,11/24/2023,51.7,449.6,12/10/2023,58.5,59.5,57.5,12/21/2023,63.8,64.2,61.7,1/7/2024,73.6,1/20/2024,84.7,72.9,69.4,2/17/2024,107,77.8,76,3/17/2024,123.7,83.8,81,4/14/2024,141.1,87.2,85.3,5/16/2024,150.9,89.8,86.9,6/16/2024,184.2,91.4,90.9,103,85,22.63,0.266235294,147,129,44.53,0.345193798,3,10,2,130,6/10/2024,150.9,Constant Growth,3 months-Post
7.3,GT2023_N07,855,237?,GWA,8/14/2023,Bottom,40.29,43.9,Hatched,GT2023_N07.03,8/23/2023,8/24/2023,8/26/2023,13,8/26/2023,27.79,46.6,44.8,329,11,8/31/2023,28.42,9/7/2023,31.84,9/14/2023,32.78,9/21/2023,36.05,9/28/2023,37.45,10/13/2023,44.14,10/27/2023,48.36,11/10/2023,52.42,11/24/2023,55.67,483.6,12/10/2023,63.8,61.2,57.7,12/21/2023,64.8,64.3,61.2,1/7/2024,66.2,1/20/2024,61.7,64,60.9,2/27/2024,61.1,64.2,61.7,3/17/2024,68.7,66.2,62.8,4/14/2024,90,73.1,69.1,5/16/2024,120,79.7,77.3,6/16/2024,148.2,84.9,83.6,103,90,27.88,0.309777778,147,134,38.41,0.286641791,4,11,4:18,134,11/5/2023,NA,Cold Dormancy,Pre-Hibernation
7.3,GT2023_N07,855,237?,GWA,8/14/2023,Bottom,40.29,43.9,Hatched,GT2023_N07.03,8/23/2023,8/24/2023,8/26/2023,13,8/26/2023,27.79,46.6,44.8,329,11,8/31/2023,28.42,9/7/2023,31.84,9/14/2023,32.78,9/21/2023,36.05,9/28/2023,37.45,10/13/2023,44.14,10/27/2023,48.36,11/10/2023,52.42,11/24/2023,55.67,483.6,12/10/2023,63.8,61.2,57.7,12/21/2023,64.8,64.3,61.2,1/7/2024,66.2,1/20/2024,61.7,64,60.9,2/27/2024,61.1,64.2,61.7,3/17/2024,68.7,66.2,62.8,4/14/2024,90,73.1,69.1,5/16/2024,120,79.7,77.3,6/16/2024,148.2,84.9,83.6,103,90,27.88,0.309777778,147,134,38.41,0.286641791,4,11,4:25,35,2/27/2024,NA,Cold Dormancy,Dormancy
7.3,GT2023_N07,855,237?,GWA,8/14/2023,Bottom,40.29,43.9,Hatched,GT2023_N07.03,8/23/2023,8/24/2023,8/26/2023,13,8/26/2023,27.79,46.6,44.8,329,11,8/31/2023,28.42,9/7/2023,31.84,9/14/2023,32.78,9/21/2023,36.05,9/28/2023,37.45,10/13/2023,44.14,10/27/2023,48.36,11/10/2023,52.42,11/24/2023,55.67,483.6,12/10/2023,63.8,61.2,57.7,12/21/2023,64.8,64.3,61.2,1/7/2024,66.2,1/20/2024,61.7,64,60.9,2/27/2024,61.1,64.2,61.7,3/17/2024,68.7,66.2,62.8,4/14/2024,90,73.1,69.1,5/16/2024,120,79.7,77.3,6/16/2024,148.2,84.9,83.6,103,90,27.88,0.309777778,147,134,38.41,0.286641791,4,11,2:40,72,3/19/2024,68.7,Cold Dormancy,3 weeks-Post
7.3,GT2023_N07,855,237?,GWA,8/14/2023,Bottom,40.29,43.9,Hatched,GT2023_N07.03,8/23/2023,8/24/2023,8/26/2023,13,8/26/2023,27.79,46.6,44.8,329,11,8/31/2023,28.42,9/7/2023,31.84,9/14/2023,32.78,9/21/2023,36.05,9/28/2023,37.45,10/13/2023,44.14,10/27/2023,48.36,11/10/2023,52.42,11/24/2023,55.67,483.6,12/10/2023,63.8,61.2,57.7,12/21/2023,64.8,64.3,61.2,1/7/2024,66.2,1/20/2024,61.7,64,60.9,2/27/2024,61.1,64.2,61.7,3/17/2024,68.7,66.2,62.8,4/14/2024,90,73.1,69.1,5/16/2024,120,79.7,77.3,6/16/2024,148.2,84.9,83.6,103,90,27.88,0.309777778,147,134,38.41,0.286641791,4,11,3,123,6/10/2024,120,Cold Dormancy,3 months-Post
7.4,GT2023_N07,855,237?,GWA,8/14/2023,Bottom,39.87,43.7,Hatched,GT2023_N07.04,8/22/2023,8/24/2023,8/24/2023,11,8/24/2023,28.92,47.1,46.9,324,2,8/28/2023,27.71,9/4/2023,32.32,9/11/2023,36,9/18/2023,37.2,9/25/2023,39.75,10/13/2023,46.32,10/27/2023,50.18,11/10/2023,55.2,11/24/2023,58.04,501.8,12/10/2023,63.3,61.9,60,12/21/2023,67.3,65.5,63.4,1/7/2024,71.6,1/20/2024,81.4,70.4,68,2/17/2024,97.2,73.4,72.2,3/17/2024,111.5,76.5,75.7,4/14/2024,119.1,79.3,78.4,5/16/2024,134.7,81.9,81.4,6/16/2024,146.6,83.6,83.4,103,92,29.12,0.316521739,147,136,42.68,0.313823529,1,2,4:26,186,11/5/2023,NA,Constant Growth,Pre-Hibernation
7.4,GT2023_N07,855,237?,GWA,8/14/2023,Bottom,39.87,43.7,Hatched,GT2023_N07.04,8/22/2023,8/24/2023,8/24/2023,11,8/24/2023,28.92,47.1,46.9,324,2,8/28/2023,27.71,9/4/2023,32.32,9/11/2023,36,9/18/2023,37.2,9/25/2023,39.75,10/13/2023,46.32,10/27/2023,50.18,11/10/2023,55.2,11/24/2023,58.04,501.8,12/10/2023,63.3,61.9,60,12/21/2023,67.3,65.5,63.4,1/7/2024,71.6,1/20/2024,81.4,70.4,68,2/17/2024,97.2,73.4,72.2,3/17/2024,111.5,76.5,75.7,4/14/2024,119.1,79.3,78.4,5/16/2024,134.7,81.9,81.4,6/16/2024,146.6,83.6,83.4,103,92,29.12,0.316521739,147,136,42.68,0.313823529,3,2,6:00,148,2/27/2024,NA,Constant Growth,Dormancy
7.4,GT2023_N07,855,237?,GWA,8/14/2023,Bottom,39.87,43.7,Hatched,GT2023_N07.04,8/22/2023,8/24/2023,8/24/2023,11,8/24/2023,28.92,47.1,46.9,324,2,8/28/2023,27.71,9/4/2023,32.32,9/11/2023,36,9/18/2023,37.2,9/25/2023,39.75,10/13/2023,46.32,10/27/2023,50.18,11/10/2023,55.2,11/24/2023,58.04,501.8,12/10/2023,63.3,61.9,60,12/21/2023,67.3,65.5,63.4,1/7/2024,71.6,1/20/2024,81.4,70.4,68,2/17/2024,97.2,73.4,72.2,3/17/2024,111.5,76.5,75.7,4/14/2024,119.1,79.3,78.4,5/16/2024,134.7,81.9,81.4,6/16/2024,146.6,83.6,83.4,103,92,29.12,0.316521739,147,136,42.68,0.313823529,3,2,4:15,129,3/19/2024,111.5,Constant Growth,3 weeks-Post
7.4,GT2023_N07,855,237?,GWA,8/14/2023,Bottom,39.87,43.7,Hatched,GT2023_N07.04,8/22/2023,8/24/2023,8/24/2023,11,8/24/2023,28.92,47.1,46.9,324,2,8/28/2023,27.71,9/4/2023,32.32,9/11/2023,36,9/18/2023,37.2,9/25/2023,39.75,10/13/2023,46.32,10/27/2023,50.18,11/10/2023,55.2,11/24/2023,58.04,501.8,12/10/2023,63.3,61.9,60,12/21/2023,67.3,65.5,63.4,1/7/2024,71.6,1/20/2024,81.4,70.4,68,2/17/2024,97.2,73.4,72.2,3/17/2024,111.5,76.5,75.7,4/14/2024,119.1,79.3,78.4,5/16/2024,134.7,81.9,81.4,6/16/2024,146.6,83.6,83.4,103,92,29.12,0.316521739,147,136,42.68,0.313823529,3,2,1,99,6/10/2024,134.7,Constant Growth,3 months-Post
7.5,GT2023_N07,855,237?,GWA,8/14/2023,Bottom,38.34,41.4,Hatched,GT2023_N07.05,8/23/2023,8/25/2023,8/26/2023,13,8/26/2023,28.6,46.8,47.6,328,1,8/28/2023,27.94,9/4/2023,29.72,9/11/2023,35.5,9/18/2023,40.05,9/25/2023,43.57,10/13/2023,48.39,10/27/2023,56.63,11/10/2023,56.59,11/24/2023,63.95,566.3,12/10/2023,77.57,64.7,63.3,12/21/2023,78,69.5,67.7,1/7/2024,80,1/20/2024,72.7,69.4,68.1,2/27/2024,74.9,69.3,67.6,3/17/2024,81.1,70.5,69,4/14/2024,108,76.1,75.2,5/16/2024,130,77.8,78.2,6/16/2024,151.5,84.1,86.2,103,90,35.35,0.392777778,147,134,51.4,0.38358209,1,1,8:23,116,11/1/2023,NA,Cold Dormancy,Pre-Hibernation
7.5,GT2023_N07,855,237?,GWA,8/14/2023,Bottom,38.34,41.4,Hatched,GT2023_N07.05,8/23/2023,8/25/2023,8/26/2023,13,8/26/2023,28.6,46.8,47.6,328,1,8/28/2023,27.94,9/4/2023,29.72,9/11/2023,35.5,9/18/2023,40.05,9/25/2023,43.57,10/13/2023,48.39,10/27/2023,56.63,11/10/2023,56.59,11/24/2023,63.95,566.3,12/10/2023,77.57,64.7,63.3,12/21/2023,78,69.5,67.7,1/7/2024,80,1/20/2024,72.7,69.4,68.1,2/27/2024,74.9,69.3,67.6,3/17/2024,81.1,70.5,69,4/14/2024,108,76.1,75.2,5/16/2024,130,77.8,78.2,6/16/2024,151.5,84.1,86.2,103,90,35.35,0.392777778,147,134,51.4,0.38358209,1,1,4:32,30,2/27/2024,NA,Cold Dormancy,Dormancy
7.5,GT2023_N07,855,237?,GWA,8/14/2023,Bottom,38.34,41.4,Hatched,GT2023_N07.05,8/23/2023,8/25/2023,8/26/2023,13,8/26/2023,28.6,46.8,47.6,328,1,8/28/2023,27.94,9/4/2023,29.72,9/11/2023,35.5,9/18/2023,40.05,9/25/2023,43.57,10/13/2023,48.39,10/27/2023,56.63,11/10/2023,56.59,11/24/2023,63.95,566.3,12/10/2023,77.57,64.7,63.3,12/21/2023,78,69.5,67.7,1/7/2024,80,1/20/2024,72.7,69.4,68.1,2/27/2024,74.9,69.3,67.6,3/17/2024,81.1,70.5,69,4/14/2024,108,76.1,75.2,5/16/2024,130,77.8,78.2,6/16/2024,151.5,84.1,86.2,103,90,35.35,0.392777778,147,134,51.4,0.38358209,1,1,6:29,85,3/19/2024,81.1,Cold Dormancy,3 weeks-Post
7.5,GT2023_N07,855,237?,GWA,8/14/2023,Bottom,38.34,41.4,Hatched,GT2023_N07.05,8/23/2023,8/25/2023,8/26/2023,13,8/26/2023,28.6,46.8,47.6,328,1,8/28/2023,27.94,9/4/2023,29.72,9/11/2023,35.5,9/18/2023,40.05,9/25/2023,43.57,10/13/2023,48.39,10/27/2023,56.63,11/10/2023,56.59,11/24/2023,63.95,566.3,12/10/2023,77.57,64.7,63.3,12/21/2023,78,69.5,67.7,1/7/2024,80,1/20/2024,72.7,69.4,68.1,2/27/2024,74.9,69.3,67.6,3/17/2024,81.1,70.5,69,4/14/2024,108,76.1,75.2,5/16/2024,130,77.8,78.2,6/16/2024,151.5,84.1,86.2,103,90,35.35,0.392777778,147,134,51.4,0.38358209,1,1,4,93,6/10/2024,130,Cold Dormancy,3 months-Post
8.1,GT2023_N08,363,258,GWA,8/14/2023,Top,51.71,47,Hatched,GT2023_N08.01,8/19/2023,8/20/2023,8/22/2023,9,8/22/2023,38.33,53.6,53.7,316,2,8/28/2023,43.3,9/4/2023,46.89,9/11/2023,50.8,9/18/2023,53,9/25/2023,53.32,10/13/2023,61.49,10/27/2023,64.2,11/10/2023,67.7,11/24/2023,74.57,642,12/10/2023,80,67.9,66.7,12/21/2023,88.3,72.4,71.3,1/7/2024,96.5,1/20/2024,104.8,77.6,76.1,2/17/2024,121,80.1,79.9,3/17/2024,139.4,84.1,82.3,4/14/2024,157.8,89.2,88.1,5/16/2024,183.1,92.2,92.7,6/16/2024,210.9,95,94.3,103,94,36.24,0.385531915,147,138,58.17,0.421521739,1,2,2:28,143,11/5/2023,NA,Constant Growth,Pre-Hibernation
8.1,GT2023_N08,363,258,GWA,8/14/2023,Top,51.71,47,Hatched,GT2023_N08.01,8/19/2023,8/20/2023,8/22/2023,9,8/22/2023,38.33,53.6,53.7,316,2,8/28/2023,43.3,9/4/2023,46.89,9/11/2023,50.8,9/18/2023,53,9/25/2023,53.32,10/13/2023,61.49,10/27/2023,64.2,11/10/2023,67.7,11/24/2023,74.57,642,12/10/2023,80,67.9,66.7,12/21/2023,88.3,72.4,71.3,1/7/2024,96.5,1/20/2024,104.8,77.6,76.1,2/17/2024,121,80.1,79.9,3/17/2024,139.4,84.1,82.3,4/14/2024,157.8,89.2,88.1,5/16/2024,183.1,92.2,92.7,6/16/2024,210.9,95,94.3,103,94,36.24,0.385531915,147,138,58.17,0.421521739,3,2,4:55,86,2/28/2024,NA,Constant Growth,Dormancy
8.1,GT2023_N08,363,258,GWA,8/14/2023,Top,51.71,47,Hatched,GT2023_N08.01,8/19/2023,8/20/2023,8/22/2023,9,8/22/2023,38.33,53.6,53.7,316,2,8/28/2023,43.3,9/4/2023,46.89,9/11/2023,50.8,9/18/2023,53,9/25/2023,53.32,10/13/2023,61.49,10/27/2023,64.2,11/10/2023,67.7,11/24/2023,74.57,642,12/10/2023,80,67.9,66.7,12/21/2023,88.3,72.4,71.3,1/7/2024,96.5,1/20/2024,104.8,77.6,76.1,2/17/2024,121,80.1,79.9,3/17/2024,139.4,84.1,82.3,4/14/2024,157.8,89.2,88.1,5/16/2024,183.1,92.2,92.7,6/16/2024,210.9,95,94.3,103,94,36.24,0.385531915,147,138,58.17,0.421521739,3,2,8:20,154,3/19/2024,139.4,Constant Growth,3 weeks-Post
8.1,GT2023_N08,363,258,GWA,8/14/2023,Top,51.71,47,Hatched,GT2023_N08.01,8/19/2023,8/20/2023,8/22/2023,9,8/22/2023,38.33,53.6,53.7,316,2,8/28/2023,43.3,9/4/2023,46.89,9/11/2023,50.8,9/18/2023,53,9/25/2023,53.32,10/13/2023,61.49,10/27/2023,64.2,11/10/2023,67.7,11/24/2023,74.57,642,12/10/2023,80,67.9,66.7,12/21/2023,88.3,72.4,71.3,1/7/2024,96.5,1/20/2024,104.8,77.6,76.1,2/17/2024,121,80.1,79.9,3/17/2024,139.4,84.1,82.3,4/14/2024,157.8,89.2,88.1,5/16/2024,183.1,92.2,92.7,6/16/2024,210.9,95,94.3,103,94,36.24,0.385531915,147,138,58.17,0.421521739,3,2,6,180,6/10/2024,183.1,Constant Growth,3 months-Post
8.2,GT2023_N08,363,258,GWA,8/14/2023,Top,49.57,46.3,Hatched,GT2023_N08.02,,8/18/2023,8/20/2023,7,8/20/2023,37.77,52.3,53.3,308,3,8/28/2023,43.12,9/4/2023,43.54,9/11/2023,51.5,9/18/2023,53.81,9/25/2023,56.72,10/13/2023,61.6,10/27/2023,65.73,11/10/2023,66.84,11/24/2023,75.7,657.3,12/10/2023,86.48,70.1,67.6,12/21/2023,92.1,73.8,71.3,1/7/2024,89.2,1/20/2024,86.1,73.1,71.2,2/27/2024,81,72.6,71,3/17/2024,100,75.4,74,4/14/2024,129.5,81.9,80.2,5/16/2024,161.4,84,81.7,6/16/2024,200,93.8,94,103,96,37.93,0.395104167,147,140,51.43,0.367357143,1,3,5:10,118,11/5/2023,NA,Cold Dormancy,Pre-Hibernation
8.2,GT2023_N08,363,258,GWA,8/14/2023,Top,49.57,46.3,Hatched,GT2023_N08.02,,8/18/2023,8/20/2023,7,8/20/2023,37.77,52.3,53.3,308,3,8/28/2023,43.12,9/4/2023,43.54,9/11/2023,51.5,9/18/2023,53.81,9/25/2023,56.72,10/13/2023,61.6,10/27/2023,65.73,11/10/2023,66.84,11/24/2023,75.7,657.3,12/10/2023,86.48,70.1,67.6,12/21/2023,92.1,73.8,71.3,1/7/2024,89.2,1/20/2024,86.1,73.1,71.2,2/27/2024,81,72.6,71,3/17/2024,100,75.4,74,4/14/2024,129.5,81.9,80.2,5/16/2024,161.4,84,81.7,6/16/2024,200,93.8,94,103,96,37.93,0.395104167,147,140,51.43,0.367357143,1,3,3:05,45,2/27/2024,NA,Cold Dormancy,Dormancy
8.2,GT2023_N08,363,258,GWA,8/14/2023,Top,49.57,46.3,Hatched,GT2023_N08.02,,8/18/2023,8/20/2023,7,8/20/2023,37.77,52.3,53.3,308,3,8/28/2023,43.12,9/4/2023,43.54,9/11/2023,51.5,9/18/2023,53.81,9/25/2023,56.72,10/13/2023,61.6,10/27/2023,65.73,11/10/2023,66.84,11/24/2023,75.7,657.3,12/10/2023,86.48,70.1,67.6,12/21/2023,92.1,73.8,71.3,1/7/2024,89.2,1/20/2024,86.1,73.1,71.2,2/27/2024,81,72.6,71,3/17/2024,100,75.4,74,4/14/2024,129.5,81.9,80.2,5/16/2024,161.4,84,81.7,6/16/2024,200,93.8,94,103,96,37.93,0.395104167,147,140,51.43,0.367357143,1,3,7:40,128,3/19/2024,100,Cold Dormancy,3 weeks-Post
8.2,GT2023_N08,363,258,GWA,8/14/2023,Top,49.57,46.3,Hatched,GT2023_N08.02,,8/18/2023,8/20/2023,7,8/20/2023,37.77,52.3,53.3,308,3,8/28/2023,43.12,9/4/2023,43.54,9/11/2023,51.5,9/18/2023,53.81,9/25/2023,56.72,10/13/2023,61.6,10/27/2023,65.73,11/10/2023,66.84,11/24/2023,75.7,657.3,12/10/2023,86.48,70.1,67.6,12/21/2023,92.1,73.8,71.3,1/7/2024,89.2,1/20/2024,86.1,73.1,71.2,2/27/2024,81,72.6,71,3/17/2024,100,75.4,74,4/14/2024,129.5,81.9,80.2,5/16/2024,161.4,84,81.7,6/16/2024,200,93.8,94,103,96,37.93,0.395104167,147,140,51.43,0.367357143,1,3,3,141,6/10/2024,161.4,Cold Dormancy,3 months-Post
9.1,GT2023_N09,362,25,GWA,8/14/2023,Top,43.13,41.6,Hatched,GT2023_N09.01,8/25/2023,8/27/2023,8/29/2023,16,8/29/2023,30.33,48.8,50.5,341,4,,NA,9/5/2023,31.54,9/12/2023,30.24,9/19/2023,31.93,9/28/2023,37.92,10/13/2023,42.04,10/27/2023,48.56,11/10/2023,53.4,11/24/2023,59.77,485.6,12/10/2023,69.88,61.8,61.2,12/21/2023,77.9,69.4,66.9,1/7/2024,93.8,1/20/2024,106.8,79.3,76.7,2/17/2024,134.1,86.4,84.2,3/17/2024,154.1,90.4,90.1,4/14/2024,185,95.5,96.7,5/16/2024,210,96.8,97,6/16/2024,257.2,103.8,106.3,103,87,29.44,0.338390805,147,131,63.47,0.484503817,4,12,5:45,92,11/1/2023,NA,Constant Growth,Pre-Hibernation
9.1,GT2023_N09,362,25,GWA,8/14/2023,Top,43.13,41.6,Hatched,GT2023_N09.01,8/25/2023,8/27/2023,8/29/2023,16,8/29/2023,30.33,48.8,50.5,341,4,,NA,9/5/2023,31.54,9/12/2023,30.24,9/19/2023,31.93,9/28/2023,37.92,10/13/2023,42.04,10/27/2023,48.56,11/10/2023,53.4,11/24/2023,59.77,485.6,12/10/2023,69.88,61.8,61.2,12/21/2023,77.9,69.4,66.9,1/7/2024,93.8,1/20/2024,106.8,79.3,76.7,2/17/2024,134.1,86.4,84.2,3/17/2024,154.1,90.4,90.1,4/14/2024,185,95.5,96.7,5/16/2024,210,96.8,97,6/16/2024,257.2,103.8,106.3,103,87,29.44,0.338390805,147,131,63.47,0.484503817,2,12,4:50,97,2/28/2024,NA,Constant Growth,Dormancy
9.1,GT2023_N09,362,25,GWA,8/14/2023,Top,43.13,41.6,Hatched,GT2023_N09.01,8/25/2023,8/27/2023,8/29/2023,16,8/29/2023,30.33,48.8,50.5,341,4,,NA,9/5/2023,31.54,9/12/2023,30.24,9/19/2023,31.93,9/28/2023,37.92,10/13/2023,42.04,10/27/2023,48.56,11/10/2023,53.4,11/24/2023,59.77,485.6,12/10/2023,69.88,61.8,61.2,12/21/2023,77.9,69.4,66.9,1/7/2024,93.8,1/20/2024,106.8,79.3,76.7,2/17/2024,134.1,86.4,84.2,3/17/2024,154.1,90.4,90.1,4/14/2024,185,95.5,96.7,5/16/2024,210,96.8,97,6/16/2024,257.2,103.8,106.3,103,87,29.44,0.338390805,147,131,63.47,0.484503817,2,12,2:11,125,3/19/2024,154.1,Constant Growth,3 weeks-Post
9.1,GT2023_N09,362,25,GWA,8/14/2023,Top,43.13,41.6,Hatched,GT2023_N09.01,8/25/2023,8/27/2023,8/29/2023,16,8/29/2023,30.33,48.8,50.5,341,4,,NA,9/5/2023,31.54,9/12/2023,30.24,9/19/2023,31.93,9/28/2023,37.92,10/13/2023,42.04,10/27/2023,48.56,11/10/2023,53.4,11/24/2023,59.77,485.6,12/10/2023,69.88,61.8,61.2,12/21/2023,77.9,69.4,66.9,1/7/2024,93.8,1/20/2024,106.8,79.3,76.7,2/17/2024,134.1,86.4,84.2,3/17/2024,154.1,90.4,90.1,4/14/2024,185,95.5,96.7,5/16/2024,210,96.8,97,6/16/2024,257.2,103.8,106.3,103,87,29.44,0.338390805,147,131,63.47,0.484503817,2,12,3,115,6/10/2024,210,Constant Growth,3 months-Post
9.2,GT2023_N09,362,25,GWA,8/14/2023,Middle,41.91,42.5,Hatched,GT2023_N09.02,8/24/2023,8/26/2023,8/27/2023,14,8/27/2023,30.6,49.7,52,334,5,8/29/2023,29.78,9/5/2023,31.61,9/12/2023,34.92,9/19/2023,35.54,9/26/2023,38.21,10/13/2023,43.14,10/27/2023,47.28,11/10/2023,50.86,11/24/2023,54.6,472.8,12/10/2023,60,62.4,62.8,12/21/2023,68.7,68.7,67.8,1/7/2024,81,1/20/2024,89,75.7,74,2/17/2024,111.1,81.5,80.2,3/17/2024,122.3,83.1,84,4/14/2024,138.2,87.4,86.9,5/16/2024,154.1,90.4,90.1,6/16/2024,165.5,93.5,92.4,103,89,24,0.269662921,147,133,50.4,0.378947368,2,5,4:10,139,11/5/2023,NA,Constant Growth,Pre-Hibernation
9.2,GT2023_N09,362,25,GWA,8/14/2023,Middle,41.91,42.5,Hatched,GT2023_N09.02,8/24/2023,8/26/2023,8/27/2023,14,8/27/2023,30.6,49.7,52,334,5,8/29/2023,29.78,9/5/2023,31.61,9/12/2023,34.92,9/19/2023,35.54,9/26/2023,38.21,10/13/2023,43.14,10/27/2023,47.28,11/10/2023,50.86,11/24/2023,54.6,472.8,12/10/2023,60,62.4,62.8,12/21/2023,68.7,68.7,67.8,1/7/2024,81,1/20/2024,89,75.7,74,2/17/2024,111.1,81.5,80.2,3/17/2024,122.3,83.1,84,4/14/2024,138.2,87.4,86.9,5/16/2024,154.1,90.4,90.1,6/16/2024,165.5,93.5,92.4,103,89,24,0.269662921,147,133,50.4,0.378947368,3,5,9:00,116,2/28/2024,NA,Constant Growth,Dormancy
